,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
1998-08-31,0.6806470369661454,0.6982616633607732,0.8448153248239785,0.5677458490992539,0.824102748523081,1.1431562107525166,0.6499395522820429,0.3804510645436442,0.7106927958128966,0.928328410768328,0.9993299603987115,0.8131144225311719,0.6982616633607732,0.7163321428571869,0.866678501347247,0.5824386788272139,0.8454298993628517,1.1727402219499465,0.6667594923842861,0.3902968480399559,0.729084983539735,0.9523528422858577,1.0251918578894328,0.8341572038717195,0.8448153248239785,0.8666785013472471,1.0485800926111186,0.7046829970231816,1.0228717578572064,1.418879144491848,0.8067013652546259,0.47221374988231063,0.8821079539564602,1.1522360714038946,1.2403628007603638,1.0092331086191166,0.5677458490992539,0.5824386788272139,0.7046829970231816,0.4735719567753959,0.6874060846437466,0.953537087915149,0.5421319170333962,0.3173443810801308,0.5928078179933146,0.7743434896357895,0.8335677760764427,0.678240428831502,0.824102748523081,0.8454298993628518,1.0228717578572064,0.6874060846437466,0.9977937216188548,1.3840920831324168,0.7869232396822045,0.4606363517961571,0.8604810637177461,1.1239863736956148,1.209952475099076,0.9844894550022498,1.1431562107525164,1.1727402219499465,1.4188791444918478,0.9535370879151489,1.3840920831324166,2.200610863380464,1.0915825610828045,0.6389728797748451,1.1936184826306564,1.5591405394461615,1.6628604618493306,1.365637036065123,0.649939552282043,0.6667594923842862,0.8067013652546259,0.5421319170333964,0.7869232396822045,1.0915825610828047,0.6206174399927539,0.36328696244221176,0.6786297925861421,0.8864467468407974,0.9542450517945558,0.776430653528677,0.3804510645436442,0.3902968480399559,0.4722137498823105,0.31734438108013074,0.46063635179615703,0.6389728797748452,0.3632869624422117,0.21265502477988674,0.3972452916796637,0.5188938068358722,0.5585804780091301,0.45449437204141035,0.7106927958128966,0.729084983539735,0.8821079539564601,0.5928078179933146,0.8604810637177461,1.1936184826306564,0.678629792586142,0.3972452916796637,0.7420648626807639,0.969307552740146,1.0434433192584025,0.8490076807507065,0.928328410768328,0.9523528422858577,1.1522360714038944,0.7743434896357895,1.1239863736956146,1.5591405394461615,0.8864467468407974,0.5188938068358722,0.969307552740146,1.2661388229660566,1.362977201965334,1.108999494078036,0.9993299603987115,1.0251918578894328,1.2403628007603638,0.8335677760764428,1.209952475099076,1.6628604618493308,0.9542450517945557,0.5585804780091302,1.0434433192584027,1.362977201965334,1.4702342114868696,1.1938193506131631,0.8131144225311719,0.8341572038717195,1.0092331086191166,0.678240428831502,0.9844894550022497,1.3656370360651233,0.7764306535286769,0.4544943720414104,0.8490076807507065,1.108999494078036,1.193819350613163,0.9713625832783672
1998-09-30,0.8517168882128522,0.9966299200750125,1.0480407808083387,0.7016884678990561,0.9303880080409883,1.2993769733788878,0.8026987070928887,0.2791651001152915,0.904324863166372,1.046709305843863,1.3124429780119642,1.0931217098534836,0.9966299200750125,1.166198781936678,1.2263568024394225,0.8210753260360697,1.088686321623003,1.5204559015416406,0.9392716750902038,0.32666287972688984,1.0581887345106984,1.2247987873222022,1.5357449856649885,1.2791079024034537,1.048040780808339,1.2263568024394227,1.289618056702023,0.8634302547695295,1.1448458847023704,1.5988881711642886,0.9877237276587101,0.34351368811434274,1.1127750885461158,1.2879796718341077,1.6149659381866472,1.345090306612643,0.7016884678990563,0.8210753260360697,0.8634302547695295,0.5780872879198771,0.7665018094026385,1.0704940224757968,0.6613047525057436,0.22999066250971356,0.7450296413045341,0.8623333167601995,1.0812584735503585,0.9005702580627932,0.9303880080409884,1.088686321623003,1.1448458847023701,0.7665018094026383,1.016325797323102,1.419397420301228,0.8768421308590887,0.30495093499416404,0.9878552600133874,1.1433914244737438,1.4336703015741707,1.1940908349380728,1.299376973378888,1.5204559015416406,1.5988881711642884,1.0704940224757966,1.4193974203012283,2.2417703567159366,1.2245949692814433,0.4258935191739081,1.37963555720729,1.596856876571668,2.0022594457178067,1.6679644177011703,0.8026987070928887,0.9392716750902038,0.9877237276587101,0.6613047525057436,0.8768421308590887,1.2245949692814435,0.756501630160904,0.2630985343007549,0.8522789773239661,0.9864688820083509,1.2369089965961382,1.0302101500367065,0.2791651001152915,0.3266628797268899,0.34351368811434274,0.22999066250971356,0.30495093499416404,0.42589351917390816,0.2630985343007549,0.09150124202175558,0.29640828361676963,0.3430772739174388,0.43017613061672366,0.3582897507289812,0.9043248631663721,1.0581887345106984,1.1127750885461158,0.7450296413045341,0.9878552600133874,1.37963555720729,0.852278977323966,0.2964082836167696,0.9601822735449865,1.1113613724020275,1.393508609409802,1.1606405301668707,1.046709305843863,1.2247987873222024,1.2879796718341074,0.8623333167601994,1.1433914244737438,1.596856876571668,0.9864688820083509,0.3430772739174388,1.1113613724020275,1.2863433684390448,1.6129142177244737,1.3433814474718444,1.3124429780119642,1.5357449856649885,1.614965938186647,1.0812584735503583,1.4336703015741707,2.0022594457178067,1.2369089965961382,0.4301761306167236,1.393508609409802,1.6129142177244735,2.022393349681288,1.684432857988723,1.0931217098534836,1.279107902403454,1.3450903066126427,0.9005702580627932,1.1940908349380728,1.6679644177011703,1.0302101500367062,0.3582897507289812,1.1606405301668707,1.3433814474718444,1.6844328579887229,1.4037272030221035
1998-10-31,0.7988705626582068,0.9555020955497427,0.9908866557106851,0.7451860013320195,0.8527253103930131,1.2860672638561663,0.813540165488403,0.3082624769458003,0.8515011689901958,1.0699058348071957,1.2498962299099654,1.0583113642084072,0.9555020955497427,1.1428437813029868,1.1851660584831412,0.8912918051177655,1.0199159401964712,1.538221613202995,0.9730479119814994,0.36870233610934344,1.01845178601391,1.2796782294712714,1.4949586612939971,1.2658104748289312,0.9908866557106851,1.1851660584831412,1.229055632239623,0.9242985024824628,1.05768590125995,1.595185690484194,1.0090822362821479,0.382356277900057,1.056167525896714,1.3270678181579632,1.55032060653206,1.3126865069250886,0.7451860013320196,0.8912918051177655,0.9242985024824629,0.6951090734066618,0.795421679041445,1.1996428039707578,0.7588697984139755,0.28754706118045614,0.7942798006450311,0.998007547291341,1.165902484311556,0.9871922317860062,0.8527253103930131,1.0199159401964712,1.05768590125995,0.795421679041445,0.9102106010332046,1.37276569950074,0.868383844092262,0.3290435630291105,0.9089039358405243,1.1420320483978088,1.3341562456157718,1.1296559526917704,1.2860672638561668,1.538221613202995,1.5951856904841941,1.1996428039707578,1.37276569950074,2.4160267374606126,1.3096832247584074,0.49625846639792615,1.3707950070530726,1.7223952588461333,2.0043213994245175,1.7040572676679233,0.813540165488403,0.9730479119814993,1.0090822362821479,0.7588697984139755,0.868383844092262,1.3096832247584074,0.8284791451829561,0.3139230786948501,0.867137223868686,1.0895524388954807,1.2728479847108038,1.0777450598648872,0.3082624769458003,0.36870233610934344,0.38235627790005705,0.28754706118045614,0.32904356302911053,0.4962584663979261,0.3139230786948501,0.11895012675966683,0.3285712000724524,0.4128476353403185,0.48230104571034327,0.4083736436917027,0.8515011689901958,1.01845178601391,1.056167525896714,0.7942798006450311,0.9089039358405243,1.3707950070530726,0.867137223868686,0.32857120007245233,0.9075991464488112,1.1403925887772848,1.3322409794941026,1.128034259743555,1.0699058348071957,1.2796782294712714,1.3270678181579634,0.998007547291341,1.1420320483978088,1.722395258846133,1.0895524388954807,0.4128476353403185,1.1403925887772848,1.4328960771136046,1.6739523669948193,1.4173679148242502,1.2498962299099654,1.4949586612939971,1.5503206065320603,1.165902484311556,1.3341562456157716,2.004321399424517,1.2728479847108038,0.48230104571034327,1.3322409794941026,1.6739523669948193,1.9558690276032746,1.6557948094229213,1.0583113642084072,1.2658104748289312,1.3126865069250886,0.9871922317860061,1.1296559526917704,1.704057267667923,1.0777450598648872,0.4083736436917027,1.1280342597435553,1.4173679148242504,1.6557948094229216,1.4027199425384678
1998-11-30,0.9155743775269226,1.0847179210834186,1.11586397124675,0.7756451036480372,0.9762593199064028,1.3704680831572107,0.8942673802257382,0.30011981827459333,0.9683340827377908,1.131624370367204,1.3700200031494798,1.1338658294833572,1.0847179210834186,1.285109104404721,1.3220090872050099,0.9189380622470416,1.1566138217930266,1.6236488553653898,1.0594746613501138,0.35556406267515667,1.1472244734269763,1.3406810681920283,1.6231179968940357,1.3433366152806598,1.11586397124675,1.3220090872050099,1.3599685977341076,0.9453239921071788,1.189824255042979,1.6702694999716263,1.0898958891253776,0.36577355208904705,1.1801653056041281,1.3791767166839706,1.6697233986945097,1.3819085138291616,0.7756451036480372,0.9189380622470416,0.9453239921071788,0.6571015327430167,0.8270554309542127,1.1610163898186894,0.7575945022597085,0.25425183717046723,0.8203414254556234,0.9586756942838374,1.1606367908777735,0.9605745862047403,0.9762593199064028,1.1566138217930264,1.189824255042979,0.8270554309542127,1.040966504849669,1.4613037145386343,0.953540079170671,0.32001198031622735,1.032515977139157,1.206629264995691,1.4608259354588042,1.209019289668776,1.370468083157211,1.6236488553653898,1.6702694999716265,1.1610163898186896,1.4613037145386345,2.398147644182086,1.3385749235560602,0.4492312609045003,1.4494409048558519,1.693860291176098,2.0472219369120825,1.6974799158171685,0.8942673802257382,1.0594746613501138,1.0898958891253774,0.7575945022597084,0.953540079170671,1.3385749235560602,0.8734562335568299,0.2931355116852352,0.9457992759607932,1.105289516534251,1.3381372711441093,1.107478813024941,0.3001198182745934,0.35556406267515667,0.36577355208904705,0.2542518371704673,0.3200119803162274,0.44923126090450033,0.2931355116852353,0.0983774857969159,0.3174141348574548,0.3709397168879595,0.4490843829513886,0.37167445381280323,0.9683340827377908,1.1472244734269763,1.1801653056041281,0.8203414254556233,1.032515977139157,1.4494409048558519,0.9457992759607932,0.31741413485745473,1.0241340505010652,1.1968338931055709,1.448967004368978,1.1992045156464697,1.1316243703672042,1.3406810681920285,1.3791767166839706,0.9586756942838375,1.206629264995691,1.6938602911760978,1.105289516534251,0.37093971688795946,1.196833893105571,1.3986561300109293,1.6933064767956734,1.4014265109032737,1.3700200031494798,1.6231179968940357,1.6697233986945097,1.1606367908777735,1.460825935458804,2.047221936912083,1.3381372711441095,0.4490843829513885,1.448967004368978,1.6933064767956734,2.0500930005028537,1.696652894708986,1.1338658294833575,1.34333661528066,1.3819085138291616,0.9605745862047403,1.2090192896687761,1.6974799158171685,1.1074788130249411,0.37167445381280323,1.1992045156464697,1.4014265109032737,1.696652894708986,1.4048680824914153
1998-12-31,0.9320497095083374,1.0838004896959326,1.117892161100931,0.7652398378607597,0.9630984379851079,1.4119683045404257,0.8974239815984573,0.3069405010430083,1.0096479477083269,1.1423456356610449,1.3921630942839083,1.148410460205347,1.0838004896959328,1.2602584277235227,1.2999007019352498,0.8898316286647676,1.1199043871428946,1.641856570829563,1.0435372070813154,0.35691472455198653,1.1740328106791709,1.3283355455199324,1.6188267942462224,1.3353878086599553,1.1178921611009311,1.2999007019352498,1.3407899504739142,0.9178218794338225,1.15513173086019,1.6935022706045857,1.0763623699234977,0.3681417166272951,1.2109628002675592,1.3701192311373376,1.6697480769506918,1.377393327945012,0.7652398378607597,0.8898316286647675,0.9178218794338225,0.6282840963043328,0.7907317442504735,1.1592669204317603,0.7368111112153269,0.25200705161418313,0.8289502415148358,0.9378988911174428,1.1430062685256615,0.9428782879281388,0.9630984379851079,1.1199043871428946,1.15513173086019,0.7907317442504735,0.9951814713172842,1.4590042298330879,0.9273192471073013,0.31716539803958094,1.0432816527196838,1.1803998071354111,1.4385392622810027,1.1866666649925448,1.4119683045404259,1.6418565708295627,1.6935022706045857,1.1592669204317603,1.4590042298330879,2.5101809580265027,1.359513559013836,0.4649862066703518,1.5295223917407321,1.7305470018700242,2.108997131619426,1.7400579076429743,0.8974239815984574,1.0435372070813154,1.0763623699234977,0.7368111112153269,0.9273192471073014,1.3595135590138363,0.8640846024970774,0.29553763468811844,0.972139438488836,1.099907395773278,1.3404441140438097,1.1057469115573824,0.3069405010430083,0.3569147245519865,0.3681417166272951,0.25200705161418313,0.31716539803958094,0.46498620667035184,0.29553763468811844,0.10108095117612416,0.33249497723690535,0.37619467952954544,0.4584639996492217,0.3781919338233621,1.009647947708327,1.1740328106791709,1.2109628002675592,0.8289502415148359,1.043281652719684,1.5295223917407321,0.972139438488836,0.33249497723690535,1.0937066638316655,1.237452160386539,1.5080682893624664,1.2440219147589704,1.1423456356610449,1.3283355455199324,1.3701192311373378,0.9378988911174428,1.1803998071354111,1.7305470018700244,1.099907395773278,0.37619467952954544,1.237452160386539,1.4000900788888273,1.706273194079433,1.4075232938542483,1.3921630942839083,1.6188267942462222,1.6697480769506918,1.1430062685256612,1.4385392622810025,2.1089971316194256,1.3404441140438095,0.45846399964922163,1.5080682893624662,1.7062731940794327,2.0794149296055426,1.7153319651060754,1.1484104602053473,1.3353878086599553,1.3773933279450117,0.9428782879281388,1.1866666649925446,1.740057907642974,1.1057469115573821,0.3781919338233621,1.2440219147589704,1.4075232938542483,1.7153319651060754,1.415642691671337
1999-01-31,0.8893984067011239,1.0606616045800077,1.0865204146853709,0.7046671999449349,0.9181977466443413,1.405134828854514,0.9411170756860663,0.2992884646665183,1.0238955426389023,1.122233157723236,1.3355569793718238,1.1189302476783198,1.0606616045800077,1.2649033672131211,1.295741568419952,0.8403584235783983,1.0950065661685018,1.6757086036976818,1.1223392577206044,0.3569196670172932,1.2210576058999403,1.338331182983119,1.5927327933977025,1.3343922622006787,1.0865204146853709,1.295741568419952,1.3273316014886654,0.8608462670167971,1.121702702557722,1.7165621901646866,1.1497017620423133,0.3656213281808688,1.2508268523988542,1.3709595460438806,1.6315634389826947,1.366924594817712,0.7046671999449349,0.8403584235783983,0.8608462670167972,0.5583053206942599,0.7274848147339266,1.1132833361671957,0.7456437177618205,0.23712518797354343,0.8112288032352094,0.8891413465326099,1.0581570530484614,0.8865244626305417,0.9181977466443413,1.0950065661685018,1.121702702557722,0.7274848147339266,0.94792962927587,1.4506340733970493,0.9715911021570374,0.30897963362980063,1.05704999353136,1.158571849091819,1.3788032446817986,1.155161988518918,1.405134828854514,1.6757086036976818,1.7165621901646868,1.1132833361671959,1.4506340733970493,2.6800094332503663,1.4868436587165863,0.4728371924311736,1.617622965401019,1.7729837203792098,2.110007858678018,1.7682386002865091,0.9411170756860663,1.1223392577206044,1.1497017620423136,0.7456437177618205,0.9715911021570375,1.486843658716586,0.9958431940901,0.3166921399131515,1.083435243009306,1.1874912071765658,1.4132198454240141,1.183996232349418,0.2992884646665184,0.3569196670172932,0.36562132818086884,0.23712518797354346,0.30897963362980063,0.47283719243117356,0.3166921399131515,0.1007125540225331,0.3445476432456279,0.3776389031532336,0.4494237844583503,0.3765274520095992,1.0238955426389023,1.2210576058999403,1.2508268523988542,0.8112288032352095,1.0570499935313602,1.617622965401019,1.083435243009306,0.3445476432456279,1.1787316846274796,1.2919401691491128,1.5375233728956024,1.2881377844728565,1.122233157723236,1.338331182983119,1.3709595460438806,0.8891413465326099,1.158571849091819,1.7729837203792098,1.1874912071765658,0.3776389031532336,1.2919401691491128,1.4160214936349447,1.685191152791678,1.4118539179551877,1.3355569793718238,1.5927327933977022,1.6315634389826947,1.0581570530484612,1.3788032446817984,2.1100078586780175,1.413219845424014,0.44942378445835024,1.5375233728956021,1.6851911527916779,2.0055269176440005,1.6802313681445622,1.1189302476783196,1.3343922622006785,1.366924594817712,0.8865244626305417,1.155161988518918,1.7682386002865091,1.183996232349418,0.37652745200959914,1.2881377844728565,1.4118539179551877,1.6802313681445622,1.4086857706362574
1999-02-28,0.8070290737934069,0.9933265518078463,1.005737252507949,0.6298042117588721,0.829435816608725,1.2895028736259018,0.9039485144213041,0.2502607677175424,0.9591535345135891,1.034353548453022,1.2351340367838797,1.0410097118674722,0.9933265518078463,1.2226296060048176,1.2379052372457164,0.775190468714945,1.0209057472801557,1.5871763293289056,1.1126192227763514,0.308031858482075,1.1805679671666807,1.2731274213028783,1.5202567957212298,1.281320117288002,1.005737252507949,1.2379052372457164,1.2533717234345585,0.7848757598966657,1.0336610246352702,1.6070066362362752,1.1265203755663649,0.31188043294609163,1.1953180769568281,1.2890339762521312,1.539251004669591,1.2973290324304998,0.6298042117588721,0.7751904687149451,0.7848757598966657,0.4914982099526619,0.6472903983847801,1.006326001450428,0.7054399898131202,0.1953031069942162,0.7485219001102636,0.8072078719560621,0.9638966472382127,0.8124023313487967,0.829435816608725,1.0209057472801557,1.0336610246352702,0.6472903983847801,0.8524646709933722,1.3253052507486196,0.9290461751359563,0.25720912787097905,0.9857839339206753,1.0630718371651724,1.2694268914075368,1.0699128054975708,1.2895028736259018,1.5871763293289056,1.6070066362362752,1.0063260014504278,1.3253052507486196,2.752790850873312,1.4443645771980356,0.39987652193334355,1.5325733349234116,1.652730882179795,1.967320246079636,1.6633663625224204,0.9039485144213041,1.1126192227763516,1.126520375566365,0.7054399898131202,0.9290461751359563,1.4443645771980358,1.0125074092853061,0.2803156125873586,1.0743422272881504,1.1585733201848274,1.38346636313104,1.1660288496392444,0.2502607677175424,0.308031858482075,0.3118804329460917,0.1953031069942162,0.2572091278709791,0.3998765219333436,0.2803156125873586,0.07760619027537861,0.2974347612757915,0.32075438361900094,0.38301667476075285,0.32281846856989843,0.9591535345135891,1.1805679671666807,1.1953180769568281,0.7485219001102635,0.9857839339206753,1.5325733349234116,1.0743422272881502,0.29743476127579144,1.1399533581183188,1.2293285262599594,1.4679560073477167,1.237239372191768,1.034353548453022,1.2731274213028783,1.2890339762521312,0.8072078719560621,1.0630718371651726,1.652730882179795,1.1585733201848274,0.32075438361900094,1.2293285262599594,1.3257109290603335,1.5830473959969846,1.3342420049166939,1.2351340367838797,1.5202567957212298,1.539251004669591,0.9638966472382127,1.2694268914075368,1.9673202460796362,1.3834663631310398,0.38301667476075285,1.4679560073477167,1.5830473959969846,1.89045329729736,1.593234456481608,1.0410097118674722,1.281320117288002,1.2973290324304998,0.8124023313487966,1.069912805497571,1.6633663625224204,1.1660288496392444,0.32281846856989843,1.237239372191768,1.3342420049166939,1.5932344564816079,1.3432668417615412
1999-03-31,0.8322489628378171,0.9993909786319984,1.014498576627491,0.6340247327650411,0.8130103096788285,1.2994976025937943,0.9184672788927953,0.27296977229238006,0.9709132977249098,1.0361769688094382,1.2312083166932017,1.0434212034886714,0.9993909786319984,1.2001004179871346,1.2182421013291134,0.7613570295051539,0.9762885930879385,1.5604779804805005,1.1029246699980748,0.32779076940874186,1.1659035145823402,1.2442742029541012,1.4784740377737877,1.2529733099626965,1.014498576627491,1.2182421013291134,1.2366580289506106,0.7728663148386586,0.991046956838777,1.5840674209637313,1.1195973665601853,0.33274591837120204,1.1835282500226705,1.2630836527653488,1.5008238406907937,1.2719142624735038,0.6340247327650412,0.761357029505154,0.7728663148386588,0.48301335262356865,0.6193683228774338,0.9899845563086639,0.6997076560694011,0.2079541034698015,0.7396621343077856,0.7893813691357146,0.9379603445917716,0.794900179205392,0.8130103096788286,0.9762885930879385,0.9910469568387771,0.6193683228774338,0.7942163861523164,1.2694578130913938,0.8972355631376362,0.2666596763877672,0.948469215465333,1.0122242212490407,1.2027471340074882,1.0193009948383605,1.2994976025937943,1.5604779804805002,1.5840674209637313,0.9899845563086638,1.2694578130913936,2.8518151869242883,1.4341213750657726,0.42622289785135836,1.5160121058220246,1.6179166895437371,1.9136756736333966,1.6292280471045693,0.9184672788927954,1.1029246699980746,1.1195973665601853,0.699707656069401,0.8972355631376362,1.4341213750657726,1.013617535214793,0.3012485628368703,1.0714967929326298,1.1435215704549329,1.3587575387627744,1.1515162845496294,0.27296977229238006,0.32779076940874186,0.33274591837120204,0.20795410346980148,0.2666596763877672,0.42622289785135836,0.3012485628368703,0.08953149828061041,0.31845035996429305,0.3398562255530739,0.40382465927773264,0.34223226587168243,0.9709132977249098,1.1659035145823402,1.1835282500226705,0.7396621343077855,0.9484692154653329,1.5160121058220246,1.0714967929326296,0.31845035996429305,1.132681053136693,1.2088185660009316,1.4363448683322446,1.2172697916509154,1.0361769688094384,1.2442742029541012,1.2630836527653488,0.7893813691357146,1.0122242212490407,1.6179166895437374,1.1435215704549329,0.3398562255530739,1.2088185660009316,1.2900739545894075,1.5328943123149823,1.2990932618717823,1.231208316693202,1.4784740377737877,1.5008238406907939,0.9379603445917716,1.2027471340074884,1.9136756736333969,1.3587575387627746,0.4038246592777327,1.4363448683322448,1.5328943123149823,1.8216725112048542,1.543579584825226,1.0434212034886714,1.2529733099626965,1.2719142624735038,0.794900179205392,1.0193009948383605,1.6292280471045695,1.1515162845496294,0.3422322658716825,1.2172697916509154,1.2990932618717823,1.543579584825226,1.3082234733173825
1999-04-30,0.8510618720533972,1.0197559181629872,1.0665819288908844,0.7083589482575814,0.862822946698419,1.3699683839586736,0.9331272914560389,0.2619530818500653,1.0225469164547305,1.0676093911136246,1.2736635894568864,1.070966924577897,1.0197559181629872,1.2218878165924831,1.2779954899964456,0.8487669973118663,1.0338482255110775,1.6415179825496733,1.1180880134670061,0.3138763634812174,1.22523203529038,1.2792266116301763,1.526124040739405,1.2832496618137794,1.0665819288908844,1.2779954899964456,1.336679562781805,0.8877413948257411,1.0813213386713403,1.716894587178137,1.1694293201275785,0.3282892025751855,1.2814932713438305,1.3379672160951286,1.596201889203868,1.3421750000838524,0.7083589482575813,0.8487669973118663,0.8877413948257411,0.5895839257443607,0.7181479691730944,1.1402571252142968,0.7766639400393366,0.21802975276573333,0.8510900112776524,0.8885965759628289,1.0601003643658113,0.8913911305675998,0.862822946698419,1.0338482255110775,1.0813213386713403,0.7181479691730945,0.8747465510975607,1.3889003805080933,0.9460224522998006,0.265573088632532,1.036677793430155,1.0823629996971211,1.291264721689619,1.0857669319051197,1.3699683839586734,1.641517982549673,1.7168945871781365,1.1402571252142966,1.3889003805080933,3.0202478273149755,1.5020704480855385,0.42167021223647533,1.6460106987021965,1.7185485101267348,2.047661531916196,1.7247156330798783,0.9331272914560389,1.1180880134670061,1.1694293201275785,0.7766639400393367,0.9460224522998005,1.502070448085539,1.023106040409542,0.287212455148005,1.1211481396011371,1.1705558575421449,1.3964792625341726,1.1742371481866551,0.2619530818500653,0.3138763634812174,0.32828920257518557,0.21802975276573333,0.265573088632532,0.4216702122364754,0.287212455148005,0.08062800055322146,0.3147354204169916,0.3286054509051477,0.3920280222323419,0.3296388848624919,1.0225469164547305,1.22523203529038,1.2814932713438305,0.8510900112776524,1.0366777934301548,1.6460106987021967,1.1211481396011371,0.3147354204169916,1.2285854068733026,1.2827277624685496,1.5303009320080188,1.2867618234499232,1.0676093911136246,1.2792266116301763,1.3379672160951286,0.8885965759628289,1.0823629996971211,1.718548510126735,1.1705558575421449,0.3286054509051477,1.2827277624685496,1.339256109833683,1.5977395461776076,1.3434679472748163,1.2736635894568862,1.5261240407394048,1.596201889203868,1.0601003643658113,1.2912647216896187,2.0476615319161966,1.3964792625341726,0.39202802223234184,1.5303009320080185,1.5977395461776076,1.9061306295141631,1.6027583529866807,1.0709669245778972,1.2832496618137796,1.3421750000838522,0.8913911305675998,1.0857669319051197,1.7247156330798787,1.1742371481866551,0.3296388848624919,1.2867618234499232,1.3434679472748166,1.602758352986681,1.3493387104543537
1999-05-31,0.8550793212266107,1.0447760505059829,1.0938365741478815,0.7823627967801883,0.9032447613981268,1.39072564148988,0.9618969918112935,0.27826330915803243,1.0081656868728164,1.007769162891506,1.3036505519805628,1.0813469247185161,1.0447760505059829,1.2765564183508054,1.3365008689461135,0.9559275877590736,1.103626846103626,1.6992538668446262,1.175290894248927,0.3399951722909317,1.2318241576414968,1.2313396660290343,1.5928614353395614,1.3212404290324247,1.0938365741478813,1.3365008689461135,1.3992601870282937,1.0008159712518654,1.1554508814544353,1.7790473158498403,1.2304801251616024,0.35596064276686035,1.289668073741377,1.2891608314043015,1.6676589156884827,1.3832831484015997,0.7823627967801882,0.9559275877590735,1.0008159712518654,0.7158301348086318,0.8264322153069749,1.2724573912852133,0.8800966203327165,0.2545996089367403,0.922430594237939,0.9220677909244834,1.1927872263458128,0.9893884500666434,0.9032447613981268,1.1036268461036263,1.1554508814544355,0.826432215306975,0.9541232944597716,1.469063300952963,1.0160793242103365,0.2939374980156851,1.0649542711229778,1.0645354114920682,1.3770833916098855,1.1422577072789797,1.39072564148988,1.6992538668446262,1.7790473158498405,1.2724573912852135,1.469063300952963,3.074728722762362,1.5644569781724664,0.4525754623287669,1.6397097167465093,1.639064798720094,2.102364062111256,1.760148738169874,0.9618969918112934,1.175290894248927,1.2304801251616024,0.8800966203327166,1.0160793242103363,1.5644569781724664,1.082058470936183,0.3130243398081576,1.1341071142490273,1.1336610559532234,1.4665043501746782,1.216430251756115,0.27826330915803243,0.3399951722909317,0.35596064276686035,0.2545996089367403,0.29393749801568503,0.4525754623287669,0.31302433980815764,0.09055355135065689,0.3280812823380907,0.32795224392906724,0.42423914083132164,0.351896211439655,1.0081656868728164,1.2318241576414968,1.289668073741377,0.9224305942379392,1.0649542711229776,1.6397097167465093,1.1341071142490273,0.3280812823380907,1.1886593757520827,1.188191861379959,1.5370454197094299,1.2749423802493465,1.0077691628915058,1.231339666029034,1.2891608314043013,0.9220677909244834,1.064535411492068,1.639064798720094,1.1336610559532234,0.3279522439290672,1.1881918613799587,1.1877245308869955,1.5364408808154624,1.2744409297088841,1.3036505519805626,1.5928614353395611,1.6676589156884827,1.1927872263458128,1.3770833916098855,2.1023640621112563,1.4665043501746782,0.4242391408313216,1.5370454197094299,1.5364408808154624,1.9884562416356513,1.6485345329670187,1.0813469247185161,1.321240429032425,1.3832831484015997,0.9893884500666436,1.1422577072789795,1.7601487381698742,1.216430251756115,0.351896211439655,1.2749423802493465,1.2744409297088841,1.648534532967019,1.3744177631401593
